Time [min:sec]	P [h Pa]	T [¡ÆC]	U [%]	Wsp [m/s]	Wdir [¡Æ]	Lon [¡Æ]   	Lat [¡Æ]  	Altitude [m]	Dew [¡ÆC]	Vi Te [¡ÆC]	Rs [m/min]
49:06         	546.4   	-1.16 	11   	8.9      	271     	129.205684	35.183013	5138.5      	-27.4   	-1.0      	104.7     
49:08         	546.1   	-1.15 	11   	9.0      	272     	129.205879	35.183009	5142.0      	-27.5   	-1.0      	104.7     
49:10         	545.9   	-1.14 	11   	9.1      	273     	129.206075	35.183005	5145.5      	-27.6   	-1.0      	104.7     
49:12         	545.7   	-1.13 	11   	9.2      	273     	129.206270	35.183001	5148.9      	-27.7   	-1.0      	104.7     
49:14         	545.4   	-1.12 	11   	9.3      	274     	129.206466	35.182997	5152.4      	-27.8   	-1.0      	104.7     
49:16         	545.2   	-1.11 	11   	9.4      	275     	129.206661	35.182993	5155.9      	-27.8   	-1.0      	104.7     
49:18         	544.9   	-1.10 	11   	9.5      	275     	129.206857	35.182989	5159.4      	-27.8   	-1.0      	104.7     
49:20         	544.7   	-1.09 	11   	9.7      	276     	129.207052	35.182985	5162.9      	-27.8   	-1.0      	104.7     
49:22         	544.5   	-1.07 	11   	9.8      	277     	129.207269	35.182961	5166.4      	-27.8   	-1.0      	104.7     
49:24         	544.2   	-1.04 	11   	9.9      	277     	129.207497	35.182926	5169.9      	-27.8   	-0.9      	104.7     
49:26         	544.0   	-1.02 	11   	10.0     	278     	129.207726	35.182891	5173.4      	-27.8   	-0.9      	104.7     
49:28         	543.7   	-1.00 	11   	10.1     	279     	129.207954	35.182856	5176.9      	-27.8   	-0.9      	104.7     
49:30         	543.5   	-0.98 	11   	10.3     	279     	129.208183	35.182821	5180.4      	-27.9   	-0.9      	104.7     
49:32         	543.3   	-0.95 	11   	10.4     	280     	129.208411	35.182786	5183.8      	-27.8   	-0.8      	103.6     
49:34         	543.0   	-0.93 	11   	10.5     	280     	129.208639	35.182751	5187.2      	-27.7   	-0.8      	101.7     
49:36         	542.8   	-0.91 	11   	10.6     	281     	129.208868	35.182715	5190.6      	-27.6   	-0.8      	101.7     
49:38         	542.6   	-0.87 	11   	10.8     	281     	129.209096	35.182680	5194.0      	-27.5   	-0.8      	101.7     
49:40         	542.4   	-0.83 	11   	10.9     	282     	129.209325	35.182645	5197.4      	-27.4   	-0.7      	101.7     
49:42         	542.1   	-0.80 	11   	10.9     	282     	129.209553	35.182610	5200.8      	-27.3   	-0.7      	101.7     
49:44         	541.9   	-0.76 	11   	11.0     	282     	129.209782	35.182575	5204.1      	-27.2   	-0.6      	101.7     
49:46         	541.7   	-0.72 	11   	11.1     	283     	129.210010	35.182540	5207.5      	-27.0   	-0.6      	101.7     
49:48         	541.4   	-0.69 	11   	11.1     	283     	129.210239	35.182505	5210.9      	-26.9   	-0.6      	101.7     
49:50         	541.2   	-0.65 	12   	11.2     	283     	129.210467	35.182470	5214.3      	-26.8   	-0.5      	101.7     
49:52         	541.0   	-0.61 	12   	11.3     	284     	129.210703	35.182427	5217.7      	-26.8   	-0.5      	101.7     
49:54         	540.7   	-0.61 	12   	11.3     	284     	129.210951	35.182371	5221.1      	-26.7   	-0.5      	101.7     
49:56         	540.5   	-0.62 	12   	11.4     	284     	129.211198	35.182315	5224.5      	-26.7   	-0.5      	101.7     
49:58         	540.3   	-0.63 	12   	11.5     	284     	129.211446	35.182259	5227.9      	-26.6   	-0.5      	101.7     
50:00         	540.1   	-0.64 	12   	11.5     	285     	129.211693	35.182203	5231.3      	-26.6   	-0.5      	101.7     
50:02         	539.8   	-0.64 	12   	11.6     	285     	129.211941	35.182147	5234.7      	-26.6   	-0.5      	102.8     
50:04         	539.6   	-0.65 	12   	11.6     	285     	129.212189	35.182091	5238.2      	-26.5   	-0.5      	104.6     
50:06         	539.4   	-0.66 	12   	11.7     	285     	129.212436	35.182036	5241.7      	-26.5   	-0.5      	104.6     
50:08         	539.1   	-0.67 	12   	11.7     	285     	129.212684	35.181980	5245.2      	-26.5   	-0.5      	104.6     
50:10         	538.9   	-0.69 	12   	11.7     	286     	129.212932	35.181924	5248.7      	-26.5   	-0.6      	104.6     
50:12         	538.7   	-0.72 	12   	11.8     	286     	129.213179	35.181868	5252.1      	-26.5   	-0.6      	104.6     
50:14         	538.4   	-0.74 	12   	11.8     	286     	129.213427	35.181812	5255.6      	-26.5   	-0.6      	104.6     
50:16         	538.2   	-0.77 	12   	11.9     	286     	129.213675	35.181756	5259.1      	-26.5   	-0.6      	104.6     
50:18         	538.0   	-0.79 	12   	11.9     	286     	129.213922	35.181700	5262.6      	-26.5   	-0.7      	104.6     
50:20         	537.7   	-0.82 	12   	12.0     	287     	129.214170	35.181644	5266.1      	-26.5   	-0.7      	104.6     
50:22         	537.5   	-0.85 	12   	12.0     	287     	129.214420	35.181584	5269.6      	-26.5   	-0.7      	104.6     
50:24         	537.2   	-0.87 	12   	12.0     	287     	129.214676	35.181518	5273.1      	-26.5   	-0.7      	104.6     
50:26         	537.0   	-0.90 	12   	12.1     	287     	129.214932	35.181451	5276.6      	-26.5   	-0.8      	104.6     
50:28         	536.8   	-0.94 	12   	12.1     	287     	129.215188	35.181384	5280.0      	-26.4   	-0.8      	104.6     
50:30         	536.5   	-0.97 	12   	12.1     	287     	129.215444	35.181317	5283.5      	-26.4   	-0.8      	104.6     
50:32         	536.3   	-1.00 	12   	12.1     	287     	129.215699	35.181251	5287.0      	-26.3   	-0.9      	104.4     
50:34         	536.1   	-1.03 	12   	12.2     	288     	129.215955	35.181184	5290.4      	-26.3   	-0.9      	102.9     
50:36         	535.8   	-1.06 	13   	12.2     	288     	129.216211	35.181117	5293.9      	-26.2   	-0.9      	102.9     
50:38         	535.6   	-1.09 	13   	12.2     	288     	129.216467	35.181050	5297.3      	-26.2   	-1.0      	102.9     
50:40         	535.4   	-1.13 	13   	12.3     	288     	129.216722	35.180984	5300.7      	-26.1   	-1.0      	102.9     
50:42         	535.2   	-1.16 	13   	12.3     	288     	129.216978	35.180917	5304.2      	-26.1   	-1.0      	102.9     
50:44         	534.9   	-1.19 	13   	12.3     	288     	129.217234	35.180850	5307.6      	-26.0   	-1.0      	102.9     
50:46         	534.7   	-1.22 	13   	12.3     	288     	129.217490	35.180783	5311.0      	-26.0   	-1.1      	102.9     
50:48         	534.5   	-1.25 	13   	12.3     	288     	129.217746	35.180717	5314.5      	-26.0   	-1.1      	102.9     
50:50         	534.2   	-1.28 	13   	12.3     	288     	129.218001	35.180650	5317.9      	-26.0   	-1.1      	102.9     
50:52         	534.0   	-1.31 	13   	12.3     	288     	129.218259	35.180584	5321.3      	-25.9   	-1.2      	102.9     
50:54         	533.8   	-1.34 	13   	12.3     	288     	129.218520	35.180519	5324.7      	-25.9   	-1.2      	102.9     
50:56         	533.6   	-1.38 	13   	12.4     	288     	129.218781	35.180455	5328.2      	-25.9   	-1.2      	102.9     
50:58         	533.3   	-1.40 	13   	12.4     	287     	129.219041	35.180390	5331.6      	-25.8   	-1.3      	102.9     
51:00         	533.1   	-1.43 	13   	12.4     	287     	129.219302	35.180325	5335.0      	-25.8   	-1.3      	102.9     
51:02         	532.9   	-1.46 	13   	12.4     	287     	129.219563	35.180260	5338.5      	-25.8   	-1.3      	102.8     
51:04         	532.7   	-1.48 	13   	12.4     	287     	129.219824	35.180196	5341.7      	-25.8   	-1.3      	98.1      
51:06         	532.4   	-1.51 	14   	12.4     	287     	129.220085	35.180131	5345.0      	-25.8   	-1.4      	98.1      
51:08         	532.2   	-1.54 	14   	12.4     	287     	129.220346	35.180066	5348.3      	-25.8   	-1.4      	98.1      
51:10         	532.0   	-1.56 	14   	12.4     	287     	129.220606	35.180002	5351.5      	-25.8   	-1.4      	98.1      
51:12         	531.8   	-1.59 	14   	12.4     	287     	129.220867	35.179937	5354.8      	-25.8   	-1.4      	98.1      
51:14         	531.6   	-1.61 	14   	12.4     	286     	129.221128	35.179872	5358.1      	-25.8   	-1.5      	98.1      
51:16         	531.3   	-1.64 	14   	12.5     	286     	129.221389	35.179808	5361.3      	-25.8   	-1.5      	98.1      
51:18         	531.1   	-1.66 	14   	12.5     	286     	129.221650	35.179743	5364.6      	-25.8   	-1.5      	98.1      
51:20         	530.9   	-1.69 	14   	12.5     	286     	129.221911	35.179678	5367.9      	-25.7   	-1.5      	98.1      
51:22         	530.7   	-1.71 	14   	12.5     	286     	129.222174	35.179614	5371.2      	-25.7   	-1.6      	98.1      
51:24         	530.5   	-1.74 	14   	12.5     	286     	129.222445	35.179548	5374.4      	-25.7   	-1.6      	98.1      
51:26         	530.2   	-1.76 	14   	12.6     	286     	129.222715	35.179483	5377.7      	-25.6   	-1.6      	98.1      
51:28         	530.0   	-1.79 	14   	12.6     	286     	129.222986	35.179418	5381.0      	-25.6   	-1.6      	98.1      
51:30         	529.8   	-1.82 	14   	12.7     	286     	129.223257	35.179353	5384.2      	-25.6   	-1.7      	98.1      
51:32         	529.6   	-1.84 	14   	12.7     	286     	129.223528	35.179288	5387.5      	-25.5   	-1.7      	98.1      
51:34         	529.4   	-1.87 	14   	12.7     	286     	129.223798	35.179223	5390.8      	-25.5   	-1.7      	98.0      
51:36         	529.2   	-1.90 	14   	12.8     	286     	129.224069	35.179157	5394.0      	-25.5   	-1.8      	98.0      
51:38         	528.9   	-1.93 	14   	12.8     	287     	129.224340	35.179092	5397.3      	-25.5   	-1.8      	98.0      
51:40         	528.7   	-1.96 	14   	12.9     	287     	129.224611	35.179027	5400.6      	-25.4   	-1.8      	98.0      
51:42         	528.5   	-1.99 	14   	12.9     	287     	129.224881	35.178962	5403.8      	-25.4   	-1.8      	98.0      
51:44         	528.3   	-2.01 	14   	13.0     	287     	129.225152	35.178897	5407.1      	-25.4   	-1.9      	98.0      
51:46         	528.1   	-2.04 	15   	13.1     	287     	129.225423	35.178832	5410.4      	-25.4   	-1.9      	98.0      
51:48         	527.9   	-2.07 	15   	13.2     	287     	129.225693	35.178766	5413.7      	-25.4   	-1.9      	98.0      
51:50         	527.6   	-2.10 	15   	13.2     	287     	129.225964	35.178701	5416.9      	-25.4   	-1.9      	98.0      
51:52         	527.4   	-2.12 	15   	13.3     	287     	129.226251	35.178630	5420.2      	-25.4   	-2.0      	98.0      
51:54         	527.2   	-2.15 	15   	13.4     	287     	129.226540	35.178557	5423.5      	-25.3   	-2.0      	98.0      
51:56         	527.0   	-2.18 	15   	13.5     	287     	129.226830	35.178484	5426.7      	-25.3   	-2.0      	98.0      
51:58         	526.8   	-2.20 	15   	13.6     	287     	129.227120	35.178411	5430.0      	-25.4   	-2.1      	98.0      
52:00         	526.6   	-2.22 	15   	13.6     	287     	129.227410	35.178338	5433.3      	-25.4   	-2.1      	98.0      
52:02         	526.3   	-2.24 	15   	13.7     	287     	129.227700	35.178265	5436.5      	-25.4   	-2.1      	97.6      
52:04         	526.1   	-2.26 	15   	13.8     	287     	129.227990	35.178192	5439.7      	-25.4   	-2.1      	96.8      
52:06         	525.9   	-2.27 	15   	13.8     	287     	129.228280	35.178119	5443.0      	-25.4   	-2.1      	96.8      
52:08         	525.7   	-2.29 	15   	13.9     	287     	129.228570	35.178046	5446.2      	-25.4   	-2.1      	96.8      
52:10         	525.5   	-2.31 	15   	13.9     	287     	129.228860	35.177973	5449.4      	-25.4   	-2.2      	96.8      
52:12         	525.3   	-2.32 	15   	14.0     	287     	129.229150	35.177900	5452.6      	-25.4   	-2.2      	96.8      
52:14         	525.1   	-2.34 	15   	14.0     	287     	129.229440	35.177828	5455.9      	-25.4   	-2.2      	96.8      
52:16         	524.9   	-2.35 	15   	14.0     	287     	129.229730	35.177755	5459.1      	-25.5   	-2.2      	96.8      
52:18         	524.6   	-2.37 	15   	14.1     	287     	129.230019	35.177682	5462.3      	-25.6   	-2.2      	96.8      
52:20         	524.4   	-2.39 	15   	14.1     	287     	129.230309	35.177609	5465.6      	-25.7   	-2.2      	96.8      
52:22         	524.2   	-2.40 	14   	14.2     	287     	129.230599	35.177536	5468.8      	-25.7   	-2.3      	96.8      
52:24         	524.0   	-2.42 	14   	14.2     	287     	129.230895	35.177465	5472.0      	-25.8   	-2.3      	96.8      
52:26         	523.8   	-2.44 	14   	14.2     	286     	129.231196	35.177398	5475.2      	-25.9   	-2.3      	96.8      
52:28         	523.6   	-2.45 	14   	14.2     	286     	129.231497	35.177330	5478.5      	-25.9   	-2.3      	96.8      
52:30         	523.4   	-2.47 	14   	14.2     	286     	129.231798	35.177263	5481.7      	-26.0   	-2.3      	96.8      
52:32         	523.1   	-2.49 	14   	14.2     	286     	129.232099	35.177195	5484.9      	-26.1   	-2.4      	96.8      
52:34         	522.9   	-2.51 	14   	14.2     	286     	129.232400	35.177128	5488.2      	-26.1   	-2.4      	98.4      
52:36         	522.7   	-2.54 	14   	14.2     	285     	129.232701	35.177060	5491.5      	-26.2   	-2.4      	99.8      
52:38         	522.5   	-2.56 	14   	14.2     	285     	129.233002	35.176993	5494.8      	-26.2   	-2.4      	99.8      
52:40         	522.3   	-2.58 	14   	14.2     	285     	129.233303	35.176925	5498.2      	-26.3   	-2.4      	99.8      
52:42         	522.1   	-2.61 	14   	14.2     	285     	129.233604	35.176857	5501.5      	-26.3   	-2.5      	99.8      
52:44         	521.8   	-2.63 	14   	14.2     	285     	129.233905	35.176790	5504.8      	-26.4   	-2.5      	99.8      
52:46         	521.6   	-2.65 	14   	14.2     	285     	129.234206	35.176722	5508.2      	-26.4   	-2.5      	99.8      
52:48         	521.4   	-2.67 	14   	14.2     	284     	129.234507	35.176655	5511.5      	-26.5   	-2.5      	99.8      
52:50         	521.2   	-2.69 	14   	14.2     	284     	129.234808	35.176587	5514.8      	-26.5   	-2.6      	99.8      
52:52         	521.0   	-2.71 	14   	14.2     	284     	129.235109	35.176520	5518.1      	-26.6   	-2.6      	99.8      
52:54         	520.8   	-2.73 	14   	14.2     	284     	129.235414	35.176459	5521.5      	-26.6   	-2.6      	99.8      
52:56         	520.5   	-2.75 	14   	14.2     	284     	129.235719	35.176399	5524.8      	-26.6   	-2.6      	99.8      
52:58         	520.3   	-2.77 	14   	14.2     	284     	129.236025	35.176339	5528.1      	-26.7   	-2.6      	99.8      
53:00         	520.1   	-2.79 	14   	14.2     	284     	129.236330	35.176279	5531.4      	-26.7   	-2.7      	99.8      
53:02         	519.9   	-2.81 	14   	14.2     	284     	129.236636	35.176219	5534.8      	-26.8   	-2.7      	99.8      
53:04         	519.7   	-2.83 	14   	14.2     	284     	129.236941	35.176159	5538.1      	-26.8   	-2.7      	100.5     
53:06         	519.4   	-2.85 	13   	14.3     	284     	129.237247	35.176099	5541.6      	-26.9   	-2.7      	103.7     
53:08         	519.2   	-2.87 	13   	14.3     	283     	129.237552	35.176039	5545.0      	-26.9   	-2.7      	103.7     
53:10         	519.0   	-2.89 	13   	14.3     	283     	129.237858	35.175979	5548.5      	-27.0   	-2.8      	103.7     
53:12         	518.8   	-2.91 	13   	14.3     	283     	129.238163	35.175919	5552.0      	-27.0   	-2.8      	103.7     
53:14         	518.5   	-2.93 	13   	14.3     	283     	129.238469	35.175859	5555.4      	-27.1   	-2.8      	103.7     
53:16         	518.3   	-2.96 	13   	14.4     	283     	129.238774	35.175799	5558.9      	-27.1   	-2.8      	103.7     
53:18         	518.1   	-2.98 	13   	14.4     	283     	129.239080	35.175739	5562.3      	-27.2   	-2.9      	103.7     
53:20         	517.9   	-3.00 	13   	14.4     	283     	129.239385	35.175679	5565.8      	-27.2   	-2.9      	103.7     
53:22         	517.6   	-3.03 	13   	14.4     	283     	129.239691	35.175619	5569.3      	-27.3   	-2.9      	103.7     
53:24         	517.4   	-3.05 	13   	14.4     	283     	129.240002	35.175566	5572.7      	-27.3   	-2.9      	103.7     
53:26         	517.2   	-3.08 	13   	14.4     	283     	129.240314	35.175515	5576.2      	-27.3   	-3.0      	103.7     
53:28         	516.9   	-3.10 	13   	14.5     	282     	129.240626	35.175463	5579.6      	-27.4   	-3.0      	103.7     
53:30         	516.7   	-3.13 	13   	14.5     	282     	129.240938	35.175412	5583.1      	-27.4   	-3.0      	103.7     
53:32         	516.5   	-3.15 	13   	14.5     	282     	129.241250	35.175361	5586.5      	-27.4   	-3.0      	103.7     
53:34         	516.3   	-3.18 	13   	14.5     	282     	129.241562	35.175309	5590.1      	-27.4   	-3.1      	105.4     
53:36         	516.0   	-3.21 	13   	14.5     	282     	129.241875	35.175258	5593.6      	-27.5   	-3.1      	107.7     
